
dataset	sumpairdif_0_mean	sumpairdif_0_std	theta_0_mean	theta_0_std	D_0_mean	D_0_std	pi_0_mean	pi_0_std	sumpairdif_1_mean	sumpairdif_1_std	theta_1_mean	theta_1_std	D_1_mean	D_1_std	pi_1_mean	pi_1_std	sumpairdif_2_mean	sumpairdif_2_std	theta_2_mean	theta_2_std	D_2_mean	D_2_std	pi_2_mean	pi_2_std	sumpairdif_3_mean	sumpairdif_3_std	theta_3_mean	theta_3_std	D_3_mean	D_3_std	pi_3_mean	pi_3_std	d_0x1_mean	d_0x1_std	dn_0x1_mean	dn_0x1_std	FST_0x1_mean	FST_0x1_std	bialsites_0x1_mean	bialsites_0x1_std	multisites_0x1_mean	multisites_0x1_std	sfA_0x1_mean	sfA_0x1_std	sfB_0x1_mean	sfB_0x1_std	sfout_0x1_mean	sfout_0x1_std	sxA_0x1_mean	sxA_0x1_std	sxB_0x1_mean	sxB_0x1_std	sxAfB_0x1_mean	sxAfB_0x1_std	sxBfA_0x1_mean	sxBfA_0x1_std	ss_0x1_mean	ss_0x1_std	Wald_0x1_mean	Wald_0x1_std	d_0x2_mean	d_0x2_std	dn_0x2_mean	dn_0x2_std	FST_0x2_mean	FST_0x2_std	bialsites_0x2_mean	bialsites_0x2_std	multisites_0x2_mean	multisites_0x2_std	sfA_0x2_mean	sfA_0x2_std	sfB_0x2_mean	sfB_0x2_std	sfout_0x2_mean	sfout_0x2_std	sxA_0x2_mean	sxA_0x2_std	sxB_0x2_mean	sxB_0x2_std	sxAfB_0x2_mean	sxAfB_0x2_std	sxBfA_0x2_mean	sxBfA_0x2_std	ss_0x2_mean	ss_0x2_std	Wald_0x2_mean	Wald_0x2_std	d_0x3_mean	d_0x3_std	dn_0x3_mean	dn_0x3_std	FST_0x3_mean	FST_0x3_std	bialsites_0x3_mean	bialsites_0x3_std	multisites_0x3_mean	multisites_0x3_std	sfA_0x3_mean	sfA_0x3_std	sfB_0x3_mean	sfB_0x3_std	sfout_0x3_mean	sfout_0x3_std	sxA_0x3_mean	sxA_0x3_std	sxB_0x3_mean	sxB_0x3_std	sxAfB_0x3_mean	sxAfB_0x3_std	sxBfA_0x3_mean	sxBfA_0x3_std	ss_0x3_mean	ss_0x3_std	Wald_0x3_mean	Wald_0x3_std	d_1x2_mean	d_1x2_std	dn_1x2_mean	dn_1x2_std	FST_1x2_mean	FST_1x2_std	bialsites_1x2_mean	bialsites_1x2_std	multisites_1x2_mean	multisites_1x2_std	sfA_1x2_mean	sfA_1x2_std	sfB_1x2_mean	sfB_1x2_std	sfout_1x2_mean	sfout_1x2_std	sxA_1x2_mean	sxA_1x2_std	sxB_1x2_mean	sxB_1x2_std	sxAfB_1x2_mean	sxAfB_1x2_std	sxBfA_1x2_mean	sxBfA_1x2_std	ss_1x2_mean	ss_1x2_std	Wald_1x2_mean	Wald_1x2_std	d_1x3_mean	d_1x3_std	dn_1x3_mean	dn_1x3_std	FST_1x3_mean	FST_1x3_std	bialsites_1x3_mean	bialsites_1x3_std	multisites_1x3_mean	multisites_1x3_std	sfA_1x3_mean	sfA_1x3_std	sfB_1x3_mean	sfB_1x3_std	sfout_1x3_mean	sfout_1x3_std	sxA_1x3_mean	sxA_1x3_std	sxB_1x3_mean	sxB_1x3_std	sxAfB_1x3_mean	sxAfB_1x3_std	sxBfA_1x3_mean	sxBfA_1x3_std	ss_1x3_mean	ss_1x3_std	Wald_1x3_mean	Wald_1x3_std	d_2x3_mean	d_2x3_std	dn_2x3_mean	dn_2x3_std	FST_2x3_mean	FST_2x3_std	bialsites_2x3_mean	bialsites_2x3_std	multisites_2x3_mean	multisites_2x3_std	sfA_2x3_mean	sfA_2x3_std	sfB_2x3_mean	sfB_2x3_std	sfout_2x3_mean	sfout_2x3_std	sxA_2x3_mean	sxA_2x3_std	sxB_2x3_mean	sxB_2x3_std	sxAfB_2x3_mean	sxAfB_2x3_std	sxBfA_2x3_mean	sxBfA_2x3_std	ss_2x3_mean	ss_2x3_std	Wald_2x3_mean	Wald_2x3_std
83	0.0569178	0.0620855	3.53642e-05	1.93288e-05	0.469378	1.29589	4.32492e-05	3.24996e-05	0.0584478	0.0813779	3.23231e-05	1.86425e-05	0.227111	1.14335	3.61814e-05	2.82011e-05	0.0324408	0.0444221	2.95749e-05	2.19906e-05	0.368977	1.21098	3.47141e-05	2.99464e-05	0.0184768	0.0249975	1.37194e-05	1.23849e-05	0.194343	1.30514	1.4918e-05	1.71526e-05	6.08134e-05	3.59218e-05	2.10982e-05	2.04025e-05	0.218037	0.17925	12.72	6.699	0	0	0	0	0	0	0.04	0.2	3.64	2.69072	3.08	3.76298	0.24	0.522813	0.48	2.0025	5.24	3.64326	-9	0	6.03199e-05	3.43775e-05	2.13383e-05	1.83372e-05	0.241796	0.168831	11.92	6.11637	0	0	0	0	0	0	0	0	4.08	2.51529	2.28	2.70062	0.32	0.627163	0.52	2.0025	4.72	4.18848	-9	0	5.90166e-05	3.51723e-05	2.9933e-05	2.38578e-05	0.306861	0.238581	10.72	4.64148	0	0	0	0	0.12	0.439697	0.44	2.00167	5.28	3.48234	0.96	0.978093	1.2	1.73205	0.08	0.276887	2.64	2.92803	-9	0	4.78942e-05	3.13341e-05	1.24465e-05	1.2131e-05	0.167804	0.18191	11.44	6.91665	0	0	0	0	0	0	0.12	0.439697	3.6	2.85774	2.36	2.87054	0.2	0.5	0.16	0.472582	5	4.15331	-9	0	4.9068e-05	3.40355e-05	2.35183e-05	2.41986e-05	0.272277	0.254104	10.08	6.0685	0	0	0	0	0	0	0.2	0.5	4.64	3.59258	1	0.816497	1.56	2.66271	0.08	0.276887	2.6	3.0957	-9	0	5.48119e-05	3.80756e-05	2.99959e-05	2.85956e-05	0.280093	0.29047	9.24	5.5848	0	0	0.04	0.2	0.16	0.553775	0.24	0.522813	3.76	4.16613	1.24	1.05198	1.36	2.44745	0.04	0.2	2.4	3.02765	-9	0
84	0.0560944	0.0546647	4.32546e-05	2.71143e-05	0.418043	1.33525	4.70738e-05	3.10285e-05	0.0934824	0.110325	5.79121e-05	3.037e-05	0.534137	0.904224	6.78252e-05	4.28911e-05	0.0661263	0.0742634	6.22812e-05	3.30015e-05	0.721633	0.977198	7.67325e-05	4.3588e-05	0.0789481	0.0945469	5.91165e-05	3.55119e-05	0.267964	1.09716	6.88236e-05	5.32197e-05	9.29925e-05	5.95893e-05	3.5543e-05	3.92634e-05	0.200331	0.150993	19.92	9.60868	0	0	0	0	0	0	0.04	0.2	3.76	2.96198	7.08	5.1714	0.28	0.737111	1.44	2.18098	7.32	6.28305	-9	0	0.000100078	6.89853e-05	3.8175e-05	4.84489e-05	0.147745	0.176026	20	9.72111	0	0	0	0	0	0	0.36	1.07548	3.72	2.89425	7.16	4.50629	0.04	0.2	1.12	1.58955	7.6	5.85947	-9	0	9.76147e-05	6.17645e-05	3.96659e-05	3.91809e-05	0.219114	0.156081	19.76	9.59288	0	0	0	0	0	0	0.32	0.9	3.4	2.70801	6.92	5.25928	0.28	0.737111	1.16	2.11503	7.68	6.12182	-9	0	0.000105897	6.1111e-05	3.36185e-05	3.05877e-05	0.157882	0.142727	21.04	10.1714	0	0	0	0	0	0	0	0	4.76	2.94788	4.88	2.81839	0.4	1.08012	0.32	0.748331	10.68	7.86193	-9	0	0.000101172	6.22019e-05	3.28472e-05	3.03772e-05	0.17337	0.161108	21.04	10.2773	0	0	0	0	0	0	0.08	0.276887	4.68	3.32566	4.88	2.40347	0.52	1.08474	0.24	0.723418	10.64	7.82027	-9	0	0.000100828	5.77395e-05	2.80501e-05	2.87576e-05	0.122049	0.141872	22	10.2754	0	0	0.04	0.2	0.04	0.2	0.04	0.2	5.6	3.51188	5.68	3.36303	0.52	1.04563	0.32	1.06927	9.76	7.68809	-9	0
85	0.050467	0.0539255	3.75496e-05	2.01411e-05	0.106621	1.19397	4.01836e-05	2.88972e-05	0.0623995	0.0888712	2.73534e-05	2.0606e-05	0.759208	1.40825	3.58714e-05	3.26006e-05	0.0343795	0.035301	3.75916e-05	2.16491e-05	0.334091	1.17304	4.23387e-05	3.28629e-05	0.0445044	0.0525907	3.00447e-05	1.96599e-05	0.500078	1.22122	3.64543e-05	2.7226e-05	7.17115e-05	4.72639e-05	3.3684e-05	3.81851e-05	0.279101	0.204405	14.12	7.0906	0	0	0.16	0.6245	0	0	0.08	0.4	5.28	2.35443	3.32	3.48473	0.84	1.28062	0.6	1.5	3.84	4.17013	-9	0	6.90907e-05	4.5902e-05	2.78295e-05	2.88558e-05	0.182799	0.212819	14.92	7.17589	0	0	0.12	0.6	0	0	0.08	0.4	4.56	2.43379	4.12	3.41955	0.64	1.03602	0.64	1.57797	4.76	3.59722	-9	0	6.81275e-05	3.66247e-05	2.98085e-05	2.78844e-05	0.271945	0.19406	14.12	6.8027	0	0	0.08	0.4	0.28	0.979796	0.24	0.723418	5.08	3.66197	3.04	3.00666	0.36	1.11355	0.52	1.68622	4.52	3.98037	-8.44	2.8	7.1067e-05	5.4387e-05	3.19619e-05	3.67257e-05	0.232693	0.221758	13.36	7.25649	0	0	0.16	0.6245	0.08	0.4	0.4	0.957427	2.96	3.08869	4.6	2.81366	0.24	0.597216	0.36	0.907377	4.56	5.0256	-8.28	3.6	7.32219e-05	4.29161e-05	3.70591e-05	3.46324e-05	0.305895	0.258463	12.16	7.40315	0	0	0.36	1.03602	0.36	1.03602	0.12	0.439697	2.84	3.72693	3.12	2.00666	0.4	1.32288	0.44	0.960902	4.52	4.84871	-7.72	4.46766	7.19075e-05	4.70089e-05	3.2511e-05	3.46973e-05	0.238861	0.194741	13.84	6.90821	0	0	0.08	0.4	0.16	0.8	0.16	0.553775	4.8	3.91578	3.44	3.22852	0.56	2.06317	0.48	0.962635	4.16	3.74922	-8.44	2.8
86	0.0537784	0.0563671	4.01514e-05	2.53102e-05	0.3346	1.10253	4.76515e-05	3.87506e-05	0.0918229	0.0940692	5.87626e-05	2.99947e-05	0.467968	0.958384	6.97947e-05	4.37263e-05	0.0508058	0.0625292	5.66782e-05	3.30262e-05	-0.0266254	0.905757	5.54222e-05	3.38374e-05	0.0714773	0.0792985	5.01948e-05	3.03389e-05	0.325296	0.925894	5.49324e-05	3.46312e-05	7.54786e-05	5.28186e-05	1.67555e-05	1.77373e-05	0.0701359	0.136132	18.76	8.54049	0	0	0	0	0	0	0.12	0.6	2.68	1.40594	7.28	4.52327	0	0	0.76	1.53514	7.92	5.62672	-9	0	7.17133e-05	5.16563e-05	2.01764e-05	2.68448e-05	0.117302	0.134644	17.72	9.15387	0	0	0	0	0	0	0.2	1	2.84	1.95107	6.24	4.84149	0	0	0.68	1.34536	7.76	5.36408	-9	0	7.42308e-05	5.45482e-05	2.29389e-05	3.17316e-05	0.131608	0.164977	16.96	8.61916	0	0	0	0	0	0	0.36	1.15036	2.68	1.43527	5.48	3.6756	0.04	0.2	0.52	1.15902	7.88	5.90424	-9	0	7.6015e-05	5.50084e-05	1.34066e-05	2.40018e-05	0.0810366	0.056773	20.28	10.2206	0	0	0	0	0	0	0	0	5.4	3.21455	4.2	3.52373	0.2	1	0.12	0.6	10.36	6.33693	-9	0	8.08017e-05	5.96417e-05	1.84381e-05	3.06171e-05	0.0777667	0.08523	19.68	10.0196	0	0	0	0	0	0	0.12	0.6	5.4	3.78594	3.6	2.84312	0.28	1.02144	0	0	10.28	6.50333	-9	0	6.69336e-05	4.04872e-05	1.17562e-05	1.1736e-05	0.0785036	0.0774512	19.4	10.6654	0	0	0	0	0	0	0.2	1	5.12	4.01373	4.52	3.50143	0.2	0.645497	0	0	9.36	5.99917	-9	0
87	0.0321826	0.0427967	2.41203e-05	2.11132e-05	0.117476	0.863172	2.68035e-05	2.93212e-05	0.0147752	0.0278751	1.12491e-05	1.27236e-05	0.0264116	0.984912	1.19214e-05	1.66258e-05	0.0157689	0.0263291	1.79332e-05	1.47557e-05	0.18521	1.36338	1.86432e-05	1.74899e-05	0.0516686	0.0596943	3.60678e-05	2.16279e-05	0.25977	1.11603	4.09734e-05	2.89976e-05	5.12052e-05	5.64964e-05	3.18428e-05	5.3518e-05	0.262217	0.348232	9.52	6.79534	0	0	0.44	1.82757	0.44	2.2	0.44	0.960902	3.8	3.3541	1.2	1.52753	1.28	3.28532	0.32	0.988264	1.6	2.29129	-8	5	5.26492e-05	3.86783e-05	2.99258e-05	3.16274e-05	0.276111	0.358315	10.16	6.7619	0	0	0	0	0	0	0.52	1.29486	3.8	3.17543	2.28	2.37206	1.12	3.04576	0.68	1.34536	1.76	2.08726	-9	0	5.3465e-05	3.76417e-05	1.95765e-05	2.29611e-05	0.159295	0.205337	13.56	9.01425	0	0	0.04	0.2	0	0	0	0	2.64	3.08058	5.68	4.84527	0.68	2.80951	1.16	2.07525	3.36	3.026	-9	0	6.17182e-05	5.79258e-05	4.64359e-05	5.56151e-05	0.437352	0.351216	8.44	6.32508	0	0	0.64	2.27083	0.4	1.1547	1.04	3.14219	1.44	1.80462	2.76	2.91947	0.2	0.57735	0.48	1.04563	1.48	2.72519	-7.84	5.8	5.89651e-05	5.10507e-05	3.25177e-05	3.88701e-05	0.179688	0.506672	11.96	7.99208	0	0	0.04	0.2	0	0	0.64	2.81188	1.04	1.69509	6.68	4.98932	0.04	0.2	1.48	2.43447	2.04	2.89367	-9	0	5.708e-05	3.80164e-05	2.72717e-05	2.78793e-05	0.269327	0.179991	12.52	7.78417	0	0	0	0	0	0	0.6	2.79881	1.64	1.57797	6.16	4.31741	0.08	0.4	1.04	1.56738	3	3.14907	-9	0
88	0.0059663	0.00906714	5.54063e-06	6.74589e-06	0.0281059	0.932138	5.78741e-06	9.02711e-06	0.0218295	0.0359704	1.09119e-05	8.21999e-06	0.415552	1.03758	1.42343e-05	1.57126e-05	0.0123948	0.0197134	7.4651e-06	7.62781e-06	0.279124	0.951195	9.02475e-06	9.7023e-06	0.00841522	0.00966044	7.50254e-06	7.03011e-06	0.313917	0.976846	8.7576e-06	8.87653e-06	2.96032e-05	2.21913e-05	1.95924e-05	1.73081e-05	0.410124	0.351018	4.52	2.67893	0	0	0.08	0.276887	0.08	0.4	0.48	1.00499	0.64	0.95219	1.72	1.30767	0.2	0.707107	0.68	1.1804	0.64	1.03602	-9	0	2.40208e-05	1.95053e-05	1.66147e-05	1.62376e-05	0.405728	0.338186	3.84	2.37487	0	0	0.12	0.439697	0.16	0.472582	0.48	1.22882	0.76	0.830662	0.96	1.17189	0.2	0.57735	0.64	0.994987	0.52	1.15902	-9	0	2.52405e-05	2.6344e-05	1.7968e-05	2.49921e-05	0.372605	0.436693	3.96	2.24499	0	0	0.28	0.737111	0.24	0.597216	0.52	1.22882	0.76	1.09087	1	0.866025	0.08	0.4	0.44	1.04403	0.64	1.52425	-8.36	3.2	2.34686e-05	2.05759e-05	1.18391e-05	1.42263e-05	0.318317	0.207652	4.68	2.85365	0	0	0	0	0.04	0.2	0.28	0.791623	1.72	1.59478	0.84	1.06771	0.52	1.15902	0.48	1.00499	0.8	1.08012	-9	0	2.75583e-05	3.18354e-05	1.60624e-05	2.68435e-05	0.277249	0.250988	4.88	2.92005	0	0	0.12	0.6	0.08	0.4	0.24	0.723418	1.84	1.72434	1	1.1547	0.52	1.15902	0.4	0.866025	0.68	0.988264	-8.36	3.2	2.20367e-05	2.4584e-05	1.31455e-05	2.32549e-05	0.280195	0.326701	4.08	2.5318	0	0	0.24	0.830662	0.08	0.4	0.4	1.11803	0.92	1.35154	1.04	1.05987	0.36	0.81035	0.2	0.57735	0.84	1.37477	-8.32	3.4
89	0.0093004	0.021685	8.43782e-06	1.48809e-05	-0.0608501	0.754952	7.88139e-06	1.57303e-05	0.0249877	0.0293108	1.97197e-05	1.69777e-05	-0.104853	1.18619	1.82288e-05	1.58942e-05	0.0474358	0.0699489	4.28184e-05	2.08752e-05	0.0757766	1.2964	4.35184e-05	2.689e-05	0.0435247	0.0597169	3.24874e-05	2.36666e-05	0.0576965	1.22954	3.32616e-05	2.71868e-05	7.66727e-05	7.8585e-05	6.36176e-05	7.2779e-05	0.480017	0.362617	9.36	6.58205	0	0	0.88	2.18556	0.8	1.97906	0.48	1.26227	1.12	2.04776	3.52	3.19009	0.48	2.20076	1.28	2.30072	0.8	2.06155	-6.72	6.40651	6.48057e-05	5.45721e-05	3.91058e-05	4.68141e-05	0.188256	0.543909	12.24	6.46967	0	0	0.04	0.2	0	0	0.16	0.8	0.48	0.653197	7.2	3.85141	0	0	2.44	2.50133	1.92	4.27122	-9	0	7.03972e-05	6.55205e-05	4.98256e-05	5.27476e-05	0.384019	0.429787	10.68	7.53724	0	0	0.12	0.439697	0.04	0.2	0.4	1.11803	0.8	1.41421	5.6	3.95811	0	0	2.12	2.72825	1.6	4.08248	-9	0	5.83115e-05	4.6756e-05	2.74379e-05	3.88667e-05	0.203084	0.229523	13.72	7.65136	0	0	0.32	1.6	0.16	0.8	0	0	1.68	1.86458	6.2	3.47611	0	0	1.44	2.53443	3.92	4.41513	-8.04	4.8	5.31539e-05	4.99631e-05	2.74087e-05	4.16417e-05	0.250624	0.271828	12.12	7.84389	0	0	0.08	0.4	0	0	0.28	0.842615	2.28	2.70062	4.76	4.37112	0.16	0.8	1.4	2.98608	3.16	3.90171	-9	0	5.77721e-05	3.86995e-05	1.93821e-05	2.04525e-05	0.164562	0.155331	14.44	7.77324	0	0	0	0	0	0	0	0	4.68	3.21092	2.72	2.63818	0.44	1.12101	0.16	0.8	6.44	5.90254	-9	0
90	0.0645647	0.0554418	5.03003e-05	3.05809e-05	0.47568	0.73468	5.82576e-05	3.95192e-05	0.034471	0.0903986	1.54878e-05	2.16906e-05	0.163693	1.37131	1.79712e-05	3.14791e-05	0.0429748	0.0604544	4.30735e-05	2.72657e-05	0.183423	0.885885	4.6683e-05	3.5959e-05	0.0647777	0.0684971	4.76495e-05	2.61444e-05	0.466881	0.994683	5.67909e-05	3.89997e-05	6.22438e-05	4.55206e-05	2.41294e-05	1.78577e-05	0.175815	0.351869	14.52	8.28714	0	0	0	0	0	0	0.12	0.6	7.48	4.04269	0.48	0.918332	2.36	2.72152	0	0	4.08	6.67658	-9	0	6.77425e-05	4.88726e-05	1.52722e-05	2.19791e-05	0.0989153	0.134488	17.24	9.49245	0	0	0	0	0	0	0.12	0.6	5.12	3.05941	3.2	2.41523	0.44	0.711805	0	0	8.36	6.51204	-9	0	6.69223e-05	4.02308e-05	9.39805e-06	9.46215e-06	0.078386	0.0820516	17.88	8.34326	0	0	0	0	0	0	0	0	4.36	2.95635	3.84	2.37487	0.08	0.276887	0.12	0.6	9.48	7.02448	-9	0	6.83385e-05	5.4988e-05	3.60114e-05	3.88236e-05	0.303616	0.247929	13	8.16497	0	0	0.04	0.2	0	0	0.44	0.768115	0.84	1.46287	5.96	3.46987	0.12	0.439697	2	2.34521	3.6	6.75771	-9	0	6.03993e-05	4.2115e-05	2.30182e-05	1.51333e-05	0.17562	0.26419	14.2	7.65398	0	0	0.04	0.2	0	0	0.08	0.276887	0.64	1.18603	7.16	3.15806	0	0	2.36	2.9844	3.92	6.57597	-9	0	6.35656e-05	4.06783e-05	1.18286e-05	1.27389e-05	0.0994948	0.121007	16.48	8.49569	0	0	0	0	0	0	0.08	0.276887	2.96	2.31805	4.36	2.11896	0	0	0.48	0.87178	8.6	6.94022	-9	0
91	0.0371755	0.0403565	3.50175e-05	3.99111e-05	0.168617	1.40474	3.56998e-05	4.26629e-05	0.0638533	0.0621234	4.73668e-05	3.73639e-05	0.367903	1.09893	5.848e-05	6.46288e-05	0.0101957	0.0255141	8.73805e-06	1.55729e-05	0.016078	1.01641	9.41725e-06	2.02159e-05	0.0499608	0.0615502	3.7236e-05	2.37759e-05	0.190644	1.15649	4.06144e-05	3.01028e-05	9.01765e-05	7.94279e-05	4.30866e-05	5.10857e-05	0.261888	0.28361	17.68	12.0821	0	0	0.04	0.2	0	0	0.2	0.57735	3.56	4.45421	6.48	4.9339	0.28	1.2083	0.84	1.24766	6.28	8.98851	-9	0	9.41268e-05	0.000109082	7.15683e-05	9.18106e-05	0.42821	0.421248	13.08	11.4779	0	0	0.32	1.06927	0.56	1.19304	0.56	0.768115	6.8	7.01783	1.32	1.67631	2.36	4.12189	0.2	0.57735	0.96	3.4093	-7.56	4.98397	9.43519e-05	0.000105403	5.61948e-05	8.13144e-05	0.297445	0.260659	16.28	12.7394	0	0	0.24	1.0116	0.04	0.2	0.32	0.627163	4.04	6.54141	5.04	2.80595	0.8	2.78388	0.52	0.770281	5.28	5.98971	-8.28	3.6	7.27783e-05	6.48487e-05	3.88297e-05	3.8499e-05	0.313259	0.267146	15.48	10.611	0	0	0	0	0.04	0.2	0.16	0.472582	9.52	7.20602	1.36	2.36079	3.28	4.27707	0.32	1.249	0.8	1.97906	-9	0	8.15019e-05	6.45992e-05	3.19546e-05	3.10715e-05	0.205088	0.174107	19	12.2236	0	0	0	0	0	0	0	0	7	6.68331	4.92	4.85558	1.16	2.74894	0.48	1.29486	5.44	4.42606	-9	0	5.74365e-05	5.38472e-05	3.24206e-05	3.74717e-05	0.278466	0.296321	13.2	9.0967	0	0	0.16	0.553775	0	0	1.16	2.74894	1.04	1.6452	7.24	4.29418	0	0	2.16	2.46103	1.44	3.72022	-9	0
92	0.0602237	0.075951	4.23525e-05	2.41604e-05	0.410365	1.00257	4.92401e-05	3.27031e-05	0.00822177	0.0152149	8.19356e-06	1.46607e-05	0.121285	0.890345	9.62161e-06	2.04945e-05	0.0451535	0.0731844	3.90013e-05	2.52502e-05	0.220734	1.01887	4.36353e-05	3.36899e-05	0.0597909	0.050165	4.61364e-05	2.22648e-05	0.240835	0.867663	5.13523e-05	2.97721e-05	6.30845e-05	4.95171e-05	3.36537e-05	3.26564e-05	0.207867	0.503964	12.84	7.19189	0	0	0	0	0.04	0.2	0.32	1.06927	7.56	4.19404	0.56	1.15758	2.52	1.91746	0	0	1.84	3.6134	-9	0	7.52481e-05	5.05217e-05	2.88104e-05	3.69171e-05	0.230192	0.167614	16.96	7.72701	0	0	0	0	0	0	0.08	0.4	5.44	3.69775	4.72	3.52987	0.84	2.59294	0.24	1.0116	5.64	4.90646	-9	0	7.40084e-05	4.13986e-05	2.37122e-05	1.96606e-05	0.175161	0.154815	18.6	8.94427	0	0	0	0	0	0	0.12	0.6	4.72	3.57678	6.36	4.51737	0.16	0.374166	0.2	0.57735	7.04	4.42982	-9	0	5.85633e-05	4.58619e-05	3.19348e-05	3.67392e-05	0.28142	0.294389	12.6	7.03562	0	0	0.44	1.44568	0	0	0.56	1.12101	0.64	1.65529	7.32	4.7847	0.36	1.60416	1.88	2.08806	1.4	3.18852	-8.48	2.6	6.0761e-05	4.03868e-05	3.02741e-05	2.90237e-05	0.282575	0.237525	14.28	7.27163	0	0	0.24	0.723418	0	0	0.28	0.678233	0.16	0.374166	9	5.45436	0	0	2.36	2.13854	2.24	4.53027	-9	0	7.22046e-05	4.69683e-05	2.47107e-05	3.61462e-05	0.177019	0.182247	18.44	8.24662	0	0	0	0	0	0	0.08	0.276887	4.56	3.09677	6.92	4.55448	0.2	0.645497	0.84	2.4097	5.84	5.03057	-9	0
93	0.0720286	0.0897969	4.53828e-05	2.45211e-05	0.580517	1.28887	5.5883e-05	3.7725e-05	0.0722968	0.081647	4.34351e-05	2.85066e-05	0.611834	0.842771	5.14281e-05	3.26813e-05	0.0485103	0.0633792	4.60456e-05	2.55649e-05	0.46392	0.949316	5.22883e-05	3.31228e-05	0.0562608	0.0671282	4.3233e-05	2.54823e-05	0.265214	1.0945	5.04433e-05	3.83056e-05	8.39102e-05	5.0518e-05	3.02546e-05	2.9754e-05	0.168841	0.183357	19	10.7277	0	0	0	0	0	0	0.16	0.472582	5.52	4.65582	4.76	3.91876	0.2	0.57735	0.68	1.1804	7.68	6.20296	-9	0	8.83453e-05	5.06026e-05	3.42596e-05	3.62024e-05	0.18611	0.192948	18.6	9.76388	0	0	0	0	0	0	0.12	0.331662	5.04	3.98414	4.36	3.18695	0.36	1.22066	0.72	1.42945	8	6.01387	-9	0	8.65185e-05	4.12559e-05	3.33554e-05	2.44998e-05	0.236193	0.179226	19.72	9.38758	0	0	0.04	0.2	0.04	0.2	0.16	0.472582	6.28	5.20833	5.44	3.6524	0.4	1.60728	0.64	1.41067	6.72	5.55668	-9	0	7.88613e-05	4.99117e-05	2.70031e-05	3.56143e-05	0.150134	0.152587	17.4	9.93311	0	0	0	0	0	0	0.08	0.276887	3.84	4.00708	3.92	3.02655	0.4	1.22474	0.28	0.678233	8.88	6.37913	-9	0	8.01049e-05	5.48125e-05	2.91692e-05	3.18006e-05	0.196251	0.160235	18.24	9.95105	0	0	0	0	0	0	0	0	4.84	5.2415	4.76	2.96198	0.6	1.65831	0.36	0.7	7.68	6.09453	-9	0	8.64976e-05	5.70049e-05	3.51318e-05	4.95918e-05	0.155462	0.244285	18	8.97218	0	0	0	0	0	0	0.04	0.2	4.6	3.24037	4.44	3.3551	0.56	1.63503	0.44	1.41657	7.92	6.10273	-9	0
94	0.0186365	0.0250538	1.47298e-05	1.86918e-05	0.150752	0.992749	1.67681e-05	2.84315e-05	0.0154161	0.0152904	1.56328e-05	1.65016e-05	0.240273	1.30227	1.65459e-05	1.91724e-05	0.0117685	0.0183456	1.44389e-05	1.35263e-05	-0.0410854	1.29935	1.4113e-05	1.56948e-05	0.00569731	0.00918395	6.63612e-06	9.04598e-06	0.0488896	0.878472	6.76075e-06	9.97169e-06	3.40623e-05	3.22549e-05	1.74053e-05	1.70976e-05	0.293428	0.295666	6.24	4.96051	0	0	0	0	0	0	0	0	1.6	1.70783	1.52	1.75879	0.24	0.597216	0.36	1.25433	2.52	3.94884	-9	0	2.98497e-05	2.87582e-05	1.44091e-05	1.70379e-05	0.276187	0.29175	6.4	5.49242	0	0	0	0	0	0	0	0	1.96	2.31805	1.68	1.28193	0.4	1	0.36	1.25433	2	3.48807	-9	0	3.44515e-05	3.43222e-05	2.2687e-05	2.42977e-05	0.428709	0.35638	5.56	4.83115	0	0	0.04	0.2	0.24	0.597216	0	0	2.32	3.15859	0.6	0.912871	0.96	2.37136	0.32	1.249	1.08	2.1587	-9	0	3.46372e-05	4.59485e-05	1.93077e-05	3.7824e-05	0.191275	0.429807	6.16	4.66083	0	0	0	0	0	0	0.04	0.2	1.72	1.81475	1.52	1.22882	0.36	0.994987	0.2	0.57735	2.32	3.52042	-9	0	3.56557e-05	5.71009e-05	2.40023e-05	5.30167e-05	0.26997	0.418633	5.8	4.65475	0	0	0	0	0.24	1.0116	0.04	0.2	2.6	2.69258	0.92	1.41185	0.92	1.57903	0.2	0.57735	0.88	1.83303	-8.2	4	2.72297e-05	2.35586e-05	1.67928e-05	2.08264e-05	0.253474	0.454271	5.56	4.73533	0	0	0.04	0.2	0.36	1.07548	0.28	0.979796	2.32	2.73435	0.76	1.2	0.56	1.35647	0.08	0.276887	1.16	2.30362	-8.2	4
